Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Location
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,6/17/08,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,15,Satisfactory,FALSE,blue,"Physical facilities properly installed,...",2,PR0011326,DA1855913,IV0626955,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,1/7/08,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0011326,DA1798991,,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,9/26/07,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,No room temperature storage; proper use of time...,25,PR0011326,DA1751252,IV0596529,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,4/24/07,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0011326,DA1677877,,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,2/1/07,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,Raw meats below and away from RTE food,5,PR0011326,DA1644170,IV0574425,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,2/1/07,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,"Proper labeling, signage",5,PR0011326,DA1644170,IV0574427,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,2/1/07,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,"Physical facilities properly installed,...",2,PR0011326,DA1644170,IV0574428,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,2/1/07,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,Non-food contact surfaces maintained and clean,3,PR0011326,DA1644170,IV0574426,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,2/1/07,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,Adequate handwashing facilities,10,PR0011326,DA1644170,IV0574424,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,2/1/07,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,Accurate thermometer provided and used ...,5,PR0011326,DA1644170,IV0574429,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,10/23/06,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0011326,DA1601082,,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,6/27/06,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,red,Proper cold holding temperatures (greater than  45 degrees F),10,PR0011326,DA1548219,IV0552624,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,6/27/06,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,blue,Adequate equipment for temperature control,5,PR0011326,DA1548219,IV0552625,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,2/22/06,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,red,Food Worker Cards current for all food...,5,PR0011326,DA1484179,IV0541481,
PHO VIETNAM RESTAURANT,PHO VIETNAM RESTAURANT,2/22/06,Seating 13-50 - Risk Category III,4235 UNIVERSITY WAY NE ,Seattle,98105,(425) 787-1105,-122.3134032,47.65921392,PHO VIETNAM RESTAURANT,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,blue,Adequate equipment for temperature control,5,PR0011326,DA1484179,IV0541482,
PI BETA PHI,PI BETA PHI,4/24/15,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DAGA7VPUM,,
PI BETA PHI,PI BETA PHI,10/6/14,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001757,DATTDOHSK,,
PI BETA PHI,PI BETA PHI,1/23/14,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DAKVZ7VNO,,
PI BETA PHI,PI BETA PHI,10/16/13,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001757,DALFT8KLI,,
PI BETA PHI,PI BETA PHI,10/16/13,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DA7BUSOIX,,
PI BETA PHI,PI BETA PHI,4/24/13,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001757,DAT0YO7KO,,
PI BETA PHI,PI BETA PHI,10/19/12,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DA2381873,,
PI BETA PHI,PI BETA PHI,10/19/12,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,blue,"3100 - Proper labeling, signage",5,PR0001757,DA2381872,IV6067635,
PI BETA PHI,PI BETA PHI,10/19/12,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,red,1400 - Raw meats below and away from RTE food,5,PR0001757,DA2381872,IV6067598,
PI BETA PHI,PI BETA PHI,10/19/12,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,red,0200 - Food Worker Cards current for all food...,5,PR0001757,DA2381872,IV6067652,
PI BETA PHI,PI BETA PHI,10/19/12,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0001757,DA2381872,IV6067607,
PI BETA PHI,PI BETA PHI,5/15/12,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0001757,DA2334122,IV5342368,
PI BETA PHI,PI BETA PHI,11/8/11,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,"4100 - Warewashing facilities properly installed,...",5,PR0001757,DA2279287,IV4328354,
PI BETA PHI,PI BETA PHI,11/8/11,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DA2279288,,
PI BETA PHI,PI BETA PHI,2/9/11,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,15,Satisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0001757,DA2192824,IV3039111,
PI BETA PHI,PI BETA PHI,2/9/11,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,15,Satisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0001757,DA2192824,IV3039132,
PI BETA PHI,PI BETA PHI,2/9/11,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,15,Satisfactory,FALSE,blue,"4100 - Warewashing facilities properly installed,...",5,PR0001757,DA2192824,IV3039098,
PI BETA PHI,PI BETA PHI,4/13/10,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,18,Unsatisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0001757,DA2095671,IV1853776,
PI BETA PHI,PI BETA PHI,4/13/10,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,18,Unsatisfactory,FALSE,blue,3700 - In-use utensils properly stored,3,PR0001757,DA2095671,IV1853819,
PI BETA PHI,PI BETA PHI,4/13/10,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,18,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0001757,DA2095671,IV1853781,
PI BETA PHI,PI BETA PHI,11/23/09,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0001757,DA2053575,IV1377670,
PI BETA PHI,PI BETA PHI,6/3/09,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DA1991844,,
PI BETA PHI,PI BETA PHI,2/5/09,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,4000 - Food and non-food surfaces properly used and...,5,PR0001757,DA1946853,IV0745872,
PI BETA PHI,PI BETA PHI,6/9/08,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DA1854565,,
PI BETA PHI,PI BETA PHI,2/4/08,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,3,Satisfactory,FALSE,blue,Non-food contact surfaces maintained and clean,3,PR0001757,DA1801397,IV0610179,
PI BETA PHI,PI BETA PHI,11/14/07,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,13,Satisfactory,FALSE,blue,Non-food contact surfaces maintained and clean,3,PR0001757,DA1768875,IV0600764,
PI BETA PHI,PI BETA PHI,11/14/07,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,13,Satisfactory,FALSE,blue,"Food-contact surfaces maintained, clean, sanitized",5,PR0001757,DA1768875,IV0600763,
PI BETA PHI,PI BETA PHI,11/14/07,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,13,Satisfactory,FALSE,blue,Food and non-food surfaces properly used and...,5,PR0001757,DA1768875,IV0600762,
PI BETA PHI,PI BETA PHI,4/16/07,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DA1675481,,
PI BETA PHI,PI BETA PHI,2/7/07,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,7,Satisfactory,FALSE,blue,Adequate ventilation; lighting; designated area...,2,PR0001757,DA1645919,IV0574856,
PI BETA PHI,PI BETA PHI,2/7/07,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,7,Satisfactory,FALSE,blue,Food and non-food surfaces properly used and...,5,PR0001757,DA1645919,IV0574855,
PI BETA PHI,PI BETA PHI,10/2/06,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0001757,DA1589947,,
PI BETA PHI,PI BETA PHI,4/26/06,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001757,DA1522022,,
PI BETA PHI,PI BETA PHI,1/18/06,Seating 13-50 - Risk Category III,4548 17TH AVE NE,Seattle,98105,,-122.3091753,47.66271018,PI BETA PHI,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0001757,DA1461481,,
PI KAPPA ALPHA,PI KAPPA ALPHA,4/15/15,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0012524,DAWG1FFYO,,
PI KAPPA ALPHA,PI KAPPA ALPHA,10/20/14,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0012524,DAJ22GQRP,,
PI KAPPA ALPHA,PI KAPPA ALPHA,4/24/14,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0012524,DAWM6JETT,,
PI KAPPA ALPHA,PI KAPPA ALPHA,10/28/13,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0012524,DAMKJX1NK,,
PI KAPPA ALPHA,PI KAPPA ALPHA,10/28/13,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0012524,DASXTUX4X,,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/13/13,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0012524,DALCR5LJR,,
PI KAPPA ALPHA,PI KAPPA ALPHA,11/15/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,12,Unsatisfactory,FALSE,red,0200 - Food Worker Cards current for all food...,5,PR0012524,DA2390523,IV6185761,
PI KAPPA ALPHA,PI KAPPA ALPHA,11/15/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,12,Unsatisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0012524,DA2390523,IV6185754,
PI KAPPA ALPHA,PI KAPPA ALPHA,11/15/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,12,Unsatisfactory,FALSE,blue,"4800 - Physical facilities properly installed,...",2,PR0012524,DA2390523,IV6185758,
PI KAPPA ALPHA,PI KAPPA ALPHA,11/15/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0012524,DA2390524,,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/2/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0012524,DA2330174,IV5291657,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/2/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,red,1300 - Food contact surfaces used for raw meat...,15,PR0012524,DA2330174,IV5291628,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/2/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0012524,DA2330174,IV5291641,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/2/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,blue,"4100 - Warewashing facilities properly installed,...",5,PR0012524,DA2330174,IV5291673,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/2/12,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0012524,DA2330174,IV5291676,
PI KAPPA ALPHA,PI KAPPA ALPHA,12/1/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0012524,DA2285556,IV4420044,
PI KAPPA ALPHA,PI KAPPA ALPHA,12/1/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0012524,DA2285556,IV4420100,
PI KAPPA ALPHA,PI KAPPA ALPHA,12/1/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,blue,2900 - Adequate equipment for temperature control,5,PR0012524,DA2285556,IV4420061,
PI KAPPA ALPHA,PI KAPPA ALPHA,12/1/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0012524,DA2285567,,
PI KAPPA ALPHA,PI KAPPA ALPHA,12/1/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0012524,DA2285556,IV4420048,
PI KAPPA ALPHA,PI KAPPA ALPHA,12/1/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,red,1600 - Proper cooling procedure,30,PR0012524,DA2285556,IV4420064,
PI KAPPA ALPHA,PI KAPPA ALPHA,3/15/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,12,Satisfactory,FALSE,blue,"3200 - Insects, rodents, animals not present; entrance...",5,PR0012524,DA2202356,IV3223639,
PI KAPPA ALPHA,PI KAPPA ALPHA,3/15/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,12,Satisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0012524,DA2202356,IV3223665,
PI KAPPA ALPHA,PI KAPPA ALPHA,3/15/11,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,12,Satisfactory,FALSE,blue,5000 - Posting of permit; mobile establishment name...,2,PR0012524,DA2202356,IV3223633,
PI KAPPA ALPHA,PI KAPPA ALPHA,12/3/10,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,3300 - Potential food contamination prevented during ...,5,PR0012524,DA2174747,IV2722514,
PI KAPPA ALPHA,PI KAPPA ALPHA,12/3/10,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0012524,DA2181786,,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/13/10,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0012524,DA2105720,IV1960059,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/13/10,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,1300 - Food contact surfaces used for raw meat...,15,PR0012524,DA2105720,IV1960088,
PI KAPPA ALPHA,PI KAPPA ALPHA,5/13/10,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,0600 - Adequate handwashing facilities,10,PR0012524,DA2105720,IV1960106,
PI KAPPA ALPHA,PI KAPPA ALPHA,10/1/09,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,"2500 - Toxic substances properly identified,...",10,PR0012524,DA2035246,IV1236621,
PI KAPPA ALPHA,PI KAPPA ALPHA,10/1/09,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,red,0600 - Adequate handwashing facilities,10,PR0012524,DA2035246,IV1236548,
PI KAPPA ALPHA,PI KAPPA ALPHA,10/1/09,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,"4100 - Warewashing facilities properly installed,...",5,PR0012524,DA2035246,IV1236623,
PI KAPPA ALPHA,PI KAPPA ALPHA,10/1/09,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0012524,DA2035246,IV1236622,
PI KAPPA ALPHA,PI KAPPA ALPHA,4/28/09,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0012524,DA1978820,,
PI KAPPA ALPHA,PI KAPPA ALPHA,1/21/09,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,27,Unsatisfactory,FALSE,red,"2500 - Toxic substances properly identified,...",10,PR0012524,DA1940733,IV0742096,
PI KAPPA ALPHA,PI KAPPA ALPHA,1/21/09,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,27,Unsatisfactory,FALSE,blue,"4800 - Physical facilities properly installed,...",2,PR0012524,DA1940733,IV0742098,
PI KAPPA ALPHA,PI KAPPA ALPHA,1/21/09,Seating 13-50 - Risk Category III,4515 21ST AVE NE ,Seattle,98105,(206) 527-4860,-122.3057945,47.66178419,PI KAPPA ALPHA,Routine Inspection/Field Review,27,Unsatisfactory,FALSE,red,0600 - Adequate handwashing facilities,10,PR0012524,DA1940733,IV0742095,
